City_poll,Type_of_Location,ClusterId,year_number,month_number
GREATER MUMBAI,Industrial,1,2008,6
GREATER MUMBAI,Industrial,1,2008,7
GREATER MUMBAI,Industrial,1,2008,8
GREATER MUMBAI,Industrial,1,2008,9
GREATER MUMBAI,Industrial,1,2008,10
GREATER MUMBAI,Industrial,1,2008,11
GREATER MUMBAI,Industrial,1,2008,12
JALGAON,Residential,1,2010,1
JALGAON,Residential,0,2010,2
JALGAON,Residential,0,2010,3
JALGAON,Residential,0,2010,4
JALGAON,Residential,0,2010,5
JALGAON,Residential,0,2010,6
JALGAON,Residential,0,2010,7
JALGAON,Residential,0,2010,8
JALGAON,Residential,0,2010,9
JALGAON,Residential,0,2010,10
JALGAON,Residential,0,2010,11
JALGAON,Residential,0,2010,12
JALGAON,Industrial,1,2011,1
JALGAON,Residential,1,2011,1
JALGAON,Industrial,1,2011,2
JALGAON,Residential,2,2011,2
JALGAON,Industrial,1,2011,3
JALGAON,Residential,1,2011,3
JALGAON,Industrial,1,2011,4
JALGAON,Residential,1,2011,4
JALGAON,Industrial,1,2011,5
JALGAON,Residential,1,2011,5
JALGAON,Industrial,1,2011,6
JALGAON,Residential,1,2011,6
JALGAON,Industrial,1,2011,7
JALGAON,Residential,1,2011,7
JALGAON,Industrial,0,2011,8
JALGAON,Residential,2,2011,8
JALGAON,Industrial,1,2011,9
JALGAON,Residential,1,2011,9
JALGAON,Industrial,1,2011,10
JALGAON,Residential,1,2011,10
JALGAON,Industrial,1,2011,11
JALGAON,Residential,1,2011,11
JALGAON,Industrial,1,2011,12
JALGAON,Residential,1,2011,12
JALGAON,Industrial,1,2012,1
JALGAON,Residential,1,2012,1
JALGAON,Industrial,1,2012,2
JALGAON,Residential,1,2012,2
JALGAON,Industrial,1,2012,3
JALGAON,Residential,1,2012,3
JALGAON,Industrial,1,2012,4
JALGAON,Residential,1,2012,4
JALGAON,Industrial,1,2012,5
JALGAON,Residential,1,2012,5
JALGAON,Industrial,1,2012,6
JALGAON,Residential,1,2012,6
JALGAON,Industrial,1,2012,7
JALGAON,Residential,1,2012,7
JALGAON,Industrial,1,2012,8
JALGAON,Residential,1,2012,8
JALGAON,Industrial,1,2012,9
JALGAON,Residential,1,2012,9
JALGAON,Industrial,1,2012,10
JALGAON,Residential,1,2012,10
JALGAON,Industrial,1,2012,11
JALGAON,Residential,1,2012,11
JALGAON,Industrial,1,2012,12
JALGAON,Residential,1,2012,12
JALGAON,Industrial,1,2013,1
JALGAON,Residential,1,2013,1
JALGAON,Industrial,1,2013,2
JALGAON,Residential,1,2013,2
JALGAON,Industrial,1,2013,3
JALGAON,Residential,1,2013,3
JALGAON,Industrial,1,2013,4
JALGAON,Residential,1,2013,4
JALGAON,Industrial,1,2013,5
JALGAON,Residential,1,2013,5
JALGAON,Industrial,1,2013,6
JALGAON,Residential,1,2013,6
JALGAON,Industrial,1,2013,7
JALGAON,Residential,1,2013,7
JALGAON,Industrial,1,2013,8
JALGAON,Residential,1,2013,8
JALGAON,Industrial,1,2013,9
JALGAON,Residential,1,2013,9
JALGAON,Industrial,1,2013,10
JALGAON,Residential,1,2013,10
JALGAON,Industrial,1,2013,11
JALGAON,Residential,1,2013,11
JALGAON,Industrial,1,2013,12
JALGAON,Residential,1,2013,12
JALGAON,Industrial,1,2014,1
JALGAON,Residential,1,2014,1
JALGAON,Industrial,1,2014,2
JALGAON,Residential,1,2014,2
JALGAON,Industrial,1,2014,3
JALGAON,Residential,1,2014,3
JALGAON,Industrial,1,2014,4
JALGAON,Residential,1,2014,4
JALGAON,Industrial,1,2014,5
JALGAON,Residential,1,2014,5
JALGAON,Industrial,1,2014,6
JALGAON,Residential,1,2014,6
JALGAON,Industrial,1,2014,7
JALGAON,Residential,1,2014,7
JALGAON,Industrial,1,2014,8
JALGAON,Residential,1,2014,8
JALGAON,Industrial,1,2014,9
JALGAON,Residential,1,2014,9
JALGAON,Industrial,1,2014,10
JALGAON,Residential,1,2014,10
JALGAON,Industrial,1,2014,11
JALGAON,Residential,1,2014,11
JALGAON,Industrial,1,2014,12
JALGAON,Residential,1,2014,12
JALGAON,Industrial,1,2015,1
JALGAON,Residential,0,2015,1
JALGAON,Industrial,1,2015,2
JALGAON,Residential,1,2015,2
JALGAON,Industrial,1,2015,3
JALGAON,Residential,1,2015,3
JALGAON,Industrial,1,2015,4
JALGAON,Residential,1,2015,4
JALGAON,Industrial,1,2015,5
JALGAON,Residential,1,2015,5
JALGAON,Industrial,1,2015,6
JALGAON,Residential,1,2015,6
JALGAON,Industrial,0,2015,7
JALGAON,Residential,1,2015,7
JALGAON,Industrial,0,2015,8
JALGAON,Residential,1,2015,8
JALGAON,Industrial,0,2015,9
JALGAON,Residential,1,2015,9
JALGAON,Industrial,0,2015,10
JALGAON,Residential,1,2015,10
JALGAON,Industrial,0,2015,11
JALGAON,Residential,1,2015,11
JALGAON,Industrial,0,2015,12
JALGAON,Residential,1,2015,12
JALNA,Industrial,0,2011,1
JALNA,Residential,0,2011,1
JALNA,Industrial,0,2011,2
JALNA,Residential,0,2011,2
JALNA,Industrial,0,2011,3
JALNA,Residential,0,2011,3
JALNA,Industrial,0,2011,4
JALNA,Residential,0,2011,4
JALNA,Industrial,0,2011,5
JALNA,Residential,0,2011,5
JALNA,Industrial,0,2011,6
JALNA,Residential,0,2011,6
JALNA,Industrial,0,2011,7
JALNA,Residential,0,2011,7
JALNA,Industrial,0,2011,8
JALNA,Residential,0,2011,8
JALNA,Industrial,0,2011,9
JALNA,Residential,0,2011,9
JALNA,Industrial,0,2011,10
JALNA,Residential,0,2011,10
JALNA,Industrial,0,2011,11
JALNA,Residential,0,2011,11
JALNA,Industrial,0,2011,12
JALNA,Residential,0,2011,12
JALNA,Industrial,0,2012,1
JALNA,Residential,0,2012,1
JALNA,Industrial,0,2012,2
JALNA,Residential,0,2012,2
JALNA,Industrial,0,2012,3
JALNA,Residential,0,2012,3
JALNA,Industrial,0,2012,4
JALNA,Residential,0,2012,4
JALNA,Industrial,0,2012,5
JALNA,Residential,0,2012,5
JALNA,Industrial,0,2012,6
JALNA,Residential,0,2012,6
JALNA,Industrial,0,2012,7
JALNA,Residential,0,2012,7
JALNA,Industrial,0,2012,8
JALNA,Residential,0,2012,8
JALNA,Industrial,0,2012,9
JALNA,Residential,0,2012,9
JALNA,Industrial,0,2012,10
JALNA,Residential,0,2012,10
JALNA,Industrial,0,2012,11
JALNA,Residential,0,2012,11
JALNA,Industrial,0,2012,12
JALNA,Residential,0,2012,12
JALNA,Industrial,0,2013,1
JALNA,Residential,0,2013,1
JALNA,Industrial,0,2013,2
JALNA,Residential,0,2013,2
JALNA,Industrial,0,2013,3
JALNA,Residential,0,2013,3
JALNA,Industrial,0,2013,4
JALNA,Residential,0,2013,4
JALNA,Industrial,0,2013,5
JALNA,Residential,0,2013,5
JALNA,Industrial,0,2013,6
JALNA,Residential,0,2013,6
JALNA,Industrial,0,2013,7
JALNA,Residential,0,2013,7
JALNA,Industrial,0,2013,8
JALNA,Residential,0,2013,8
JALNA,Industrial,0,2013,9
JALNA,Residential,0,2013,9
JALNA,Industrial,0,2013,10
JALNA,Residential,0,2013,10
JALNA,Industrial,0,2013,11
JALNA,Residential,0,2013,11
JALNA,Industrial,0,2013,12
JALNA,Residential,0,2013,12
JALNA,Industrial,0,2014,1
JALNA,Residential,0,2014,1
JALNA,Industrial,0,2014,2
JALNA,Residential,0,2014,2
JALNA,Industrial,0,2014,3
JALNA,Residential,0,2014,3
JALNA,Industrial,0,2014,4
JALNA,Residential,0,2014,4
JALNA,Industrial,0,2014,5
JALNA,Residential,0,2014,5
JALNA,Industrial,0,2014,6
JALNA,Residential,0,2014,6
JALNA,Industrial,0,2014,7
JALNA,Residential,0,2014,7
JALNA,Industrial,0,2014,8
JALNA,Residential,0,2014,8
JALNA,Industrial,0,2014,9
JALNA,Residential,0,2014,9
JALNA,Industrial,0,2014,10
JALNA,Residential,0,2014,10
JALNA,Industrial,0,2014,11
JALNA,Residential,0,2014,11
JALNA,Industrial,0,2014,12
JALNA,Residential,1,2014,12
JALNA,Industrial,1,2015,2
JALNA,Residential,0,2015,2
JALNA,Industrial,0,2015,3
JALNA,Residential,0,2015,3
JALNA,Industrial,0,2015,4
JALNA,Residential,0,2015,4
JALNA,Industrial,0,2015,5
JALNA,Residential,0,2015,5
JALNA,Residential,0,2015,6
JALNA,Industrial,0,2015,7
JALNA,Residential,0,2015,7
JALNA,Industrial,0,2015,8
JALNA,Industrial,0,2015,9
JALNA,Residential,0,2015,9
JALNA,Industrial,0,2015,10
JALNA,Residential,0,2015,10
JALNA,Industrial,0,2015,11
JALNA,Residential,0,2015,11
JALNA,Industrial,0,2015,12
JALNA,Residential,0,2015,12
KOLHAPUR,Residential,0,2005,1
KOLHAPUR,Residential,0,2005,2
KOLHAPUR,Residential,0,2005,3
KOLHAPUR,Residential,0,2005,4
KOLHAPUR,Residential,0,2005,5
KOLHAPUR,Residential,0,2005,6
KOLHAPUR,Residential,0,2005,7
KOLHAPUR,Residential,0,2005,8
KOLHAPUR,Residential,0,2005,9
KOLHAPUR,Residential,0,2005,10
KOLHAPUR,Residential,0,2005,11
KOLHAPUR,Residential,0,2005,12
KOLHAPUR,Residential,0,2006,1
KOLHAPUR,Residential,0,2006,2
KOLHAPUR,Residential,0,2006,3
KOLHAPUR,Residential,0,2006,4
KOLHAPUR,Residential,0,2006,5
KOLHAPUR,Residential,0,2006,6
KOLHAPUR,Residential,0,2006,7
KOLHAPUR,Residential,0,2006,8
KOLHAPUR,Residential,0,2006,9
KOLHAPUR,Residential,0,2006,10
KOLHAPUR,Residential,0,2006,11
KOLHAPUR,Residential,0,2006,12
KOLHAPUR,Residential,0,2007,1
KOLHAPUR,Residential,0,2007,2
KOLHAPUR,Residential,0,2007,3
KOLHAPUR,Residential,0,2007,4
KOLHAPUR,Residential,0,2007,5
KOLHAPUR,Residential,0,2007,6
KOLHAPUR,Residential,0,2007,7
KOLHAPUR,Residential,0,2007,8
KOLHAPUR,Residential,0,2007,9
KOLHAPUR,Residential,0,2007,10
KOLHAPUR,Residential,0,2007,11
KOLHAPUR,Residential,0,2007,12
KOLHAPUR,Residential,0,2008,1
KOLHAPUR,Residential,0,2008,2
KOLHAPUR,Residential,0,2008,3
KOLHAPUR,Residential,0,2008,4
KOLHAPUR,Residential,0,2008,5
KOLHAPUR,Residential,0,2008,6
KOLHAPUR,Residential,0,2008,7
KOLHAPUR,Residential,0,2008,8
KOLHAPUR,Residential,0,2008,9
KOLHAPUR,Residential,0,2008,10
KOLHAPUR,Residential,0,2008,11
KOLHAPUR,Residential,0,2008,12
KOLHAPUR,Residential,0,2009,1
KOLHAPUR,Residential,0,2009,2
KOLHAPUR,Residential,0,2009,3
KOLHAPUR,Residential,0,2009,4
KOLHAPUR,Residential,0,2009,5
KOLHAPUR,Residential,0,2009,6
KOLHAPUR,Residential,0,2009,7
KOLHAPUR,Residential,0,2009,8
KOLHAPUR,Residential,0,2009,9
KOLHAPUR,Residential,0,2009,10
KOLHAPUR,Residential,0,2009,11
KOLHAPUR,Residential,0,2009,12
KOLHAPUR,Residential,0,2010,1
KOLHAPUR,Residential,0,2010,2
KOLHAPUR,Residential,0,2010,3
KOLHAPUR,Residential,0,2010,4
KOLHAPUR,Residential,0,2010,5
KOLHAPUR,Residential,0,2010,6
KOLHAPUR,Residential,0,2010,7
KOLHAPUR,Residential,0,2010,8
KOLHAPUR,Residential,0,2010,9
KOLHAPUR,Residential,0,2010,10
KOLHAPUR,Residential,0,2010,11
KOLHAPUR,Residential,0,2010,12
KOLHAPUR,Residential,0,2011,1
KOLHAPUR,Residential,1,2011,2
KOLHAPUR,Residential,1,2011,3
KOLHAPUR,Residential,1,2011,4
KOLHAPUR,Residential,1,2011,5
KOLHAPUR,Residential,1,2011,6
KOLHAPUR,Residential,1,2011,7
KOLHAPUR,Residential,0,2011,8
KOLHAPUR,Residential,1,2011,9
KOLHAPUR,Residential,1,2011,10
KOLHAPUR,Residential,1,2011,11
KOLHAPUR,Residential,1,2011,12
KOLHAPUR,Residential,1,2012,1
KOLHAPUR,Residential,1,2012,2
KOLHAPUR,Residential,1,2012,3
KOLHAPUR,Residential,1,2012,4
KOLHAPUR,Residential,1,2012,5
KOLHAPUR,Residential,1,2012,6
KOLHAPUR,Residential,1,2012,7
KOLHAPUR,Residential,0,2012,8
KOLHAPUR,Residential,1,2012,9
KOLHAPUR,Residential,1,2012,10
KOLHAPUR,Residential,1,2012,11
KOLHAPUR,Residential,1,2012,12
KOLHAPUR,Residential,1,2013,1
KOLHAPUR,Residential,1,2013,2
KOLHAPUR,Residential,1,2013,3
KOLHAPUR,Residential,1,2013,4
KOLHAPUR,Residential,1,2013,5
KOLHAPUR,Residential,1,2013,6
KOLHAPUR,Residential,1,2013,7
KOLHAPUR,Residential,1,2013,8
KOLHAPUR,Residential,1,2013,9
KOLHAPUR,Residential,1,2013,10
KOLHAPUR,Residential,1,2013,11
KOLHAPUR,Residential,1,2013,12
KOLHAPUR,Residential,1,2014,1
KOLHAPUR,Residential,1,2014,2
KOLHAPUR,Residential,1,2014,3
KOLHAPUR,Residential,1,2014,4
KOLHAPUR,Residential,1,2014,5
KOLHAPUR,Residential,1,2014,6
KOLHAPUR,Residential,0,2014,7
KOLHAPUR,Residential,0,2014,8
KOLHAPUR,Residential,0,2014,9
KOLHAPUR,Residential,1,2014,10
KOLHAPUR,Residential,1,2014,11
KOLHAPUR,Residential,1,2014,12
KOLHAPUR,Residential,1,2015,1
KOLHAPUR,Residential,0,2015,2
KOLHAPUR,Residential,0,2015,3
KOLHAPUR,Residential,0,2015,4
KOLHAPUR,Residential,0,2015,5
KOLHAPUR,Residential,0,2015,6
KOLHAPUR,Residential,0,2015,7
KOLHAPUR,Residential,0,2015,8
KOLHAPUR,Residential,0,2015,9
KOLHAPUR,Residential,0,2015,10
KOLHAPUR,Residential,0,2015,11
KOLHAPUR,Residential,0,2015,12
LATUR,Industrial,0,2010,1
LATUR,Residential,0,2010,1
LATUR,Industrial,0,2010,2
LATUR,Residential,0,2010,2
LATUR,Industrial,0,2010,3
LATUR,Residential,0,2010,3
LATUR,Industrial,0,2010,4
LATUR,Residential,0,2010,4
LATUR,Industrial,0,2010,5
LATUR,Residential,0,2010,5
LATUR,Industrial,0,2010,6
LATUR,Residential,0,2010,6
LATUR,Industrial,0,2010,7
LATUR,Residential,0,2010,7
LATUR,Industrial,0,2010,8
LATUR,Residential,0,2010,8
LATUR,Industrial,0,2010,9
LATUR,Residential,0,2010,9
LATUR,Industrial,0,2010,10
LATUR,Residential,0,2010,10
LATUR,Industrial,0,2010,11
LATUR,Residential,0,2010,11
LATUR,Industrial,0,2010,12
LATUR,Residential,0,2010,12
LATUR,Industrial,0,2011,1
LATUR,Residential,0,2011,1
LATUR,Industrial,0,2011,2
LATUR,Residential,0,2011,2
LATUR,Industrial,0,2011,3
LATUR,Residential,0,2011,3
LATUR,Industrial,0,2011,4
LATUR,Residential,0,2011,4
LATUR,Industrial,0,2011,5
LATUR,Residential,0,2011,5
LATUR,Industrial,0,2011,6
LATUR,Residential,0,2011,6
LATUR,Industrial,0,2011,7
LATUR,Residential,0,2011,7
LATUR,Industrial,0,2011,8
LATUR,Residential,0,2011,8
LATUR,Industrial,0,2011,9
LATUR,Residential,0,2011,9
LATUR,Industrial,0,2011,10
LATUR,Residential,0,2011,10
LATUR,Industrial,0,2011,11
LATUR,Residential,0,2011,11
LATUR,Industrial,0,2011,12
LATUR,Residential,0,2011,12
LATUR,Industrial,0,2012,1
LATUR,Residential,0,2012,1
LATUR,Industrial,0,2012,2
LATUR,Residential,0,2012,2
LATUR,Industrial,0,2012,3
LATUR,Residential,0,2012,3
LATUR,Industrial,0,2012,4
LATUR,Residential,0,2012,4
LATUR,Industrial,0,2012,5
LATUR,Residential,0,2012,5
LATUR,Industrial,0,2012,6
LATUR,Residential,0,2012,6
LATUR,Industrial,0,2012,7
LATUR,Residential,0,2012,7
LATUR,Industrial,0,2012,8
LATUR,Residential,0,2012,8
LATUR,Industrial,0,2012,9
LATUR,Residential,0,2012,9
LATUR,Industrial,0,2012,10
LATUR,Residential,0,2012,10
LATUR,Industrial,0,2012,11
LATUR,Residential,0,2012,11
LATUR,Industrial,0,2012,12
LATUR,Residential,0,2012,12
LATUR,Industrial,0,2013,1
LATUR,Residential,0,2013,1
LATUR,Industrial,0,2013,2
LATUR,Residential,0,2013,2
LATUR,Industrial,0,2013,3
LATUR,Residential,0,2013,3
LATUR,Industrial,0,2013,4
LATUR,Residential,0,2013,4
LATUR,Industrial,0,2013,5
LATUR,Residential,0,2013,5
LATUR,Industrial,0,2013,6
LATUR,Residential,0,2013,6
LATUR,Industrial,0,2013,7
LATUR,Residential,0,2013,7
LATUR,Industrial,0,2013,8
LATUR,Residential,0,2013,8
LATUR,Industrial,0,2013,9
LATUR,Residential,0,2013,9
LATUR,Industrial,0,2013,10
LATUR,Residential,0,2013,10
LATUR,Industrial,0,2013,11
LATUR,Residential,0,2013,11
LATUR,Industrial,0,2013,12
LATUR,Residential,0,2013,12
LATUR,Industrial,0,2014,1
LATUR,Residential,0,2014,1
LATUR,Industrial,0,2014,2
LATUR,Residential,0,2014,2
LATUR,Industrial,0,2014,3
LATUR,Residential,0,2014,3
LATUR,Industrial,0,2014,4
LATUR,Residential,0,2014,4
LATUR,Industrial,0,2014,5
LATUR,Residential,0,2014,5
LATUR,Industrial,0,2014,6
LATUR,Residential,0,2014,6
LATUR,Industrial,0,2014,7
LATUR,Residential,0,2014,7
LATUR,Industrial,0,2014,8
LATUR,Residential,0,2014,8
LATUR,Industrial,0,2014,9
LATUR,Residential,0,2014,9
LATUR,Industrial,0,2014,10
LATUR,Residential,0,2014,10
LATUR,Industrial,0,2014,11
LATUR,Residential,0,2014,11
LATUR,Industrial,0,2014,12
LATUR,Residential,0,2014,12
LATUR,Industrial,0,2015,2
LATUR,Residential,0,2015,2
LATUR,Industrial,0,2015,3
LATUR,Residential,0,2015,3
LATUR,Industrial,0,2015,4
LATUR,Residential,0,2015,4
LATUR,Industrial,0,2015,5
LATUR,Residential,0,2015,5
LATUR,Industrial,0,2015,6
LATUR,Residential,0,2015,6
LATUR,Industrial,0,2015,7
LATUR,Residential,0,2015,7
LATUR,Industrial,0,2015,8
LATUR,Residential,0,2015,8
LATUR,Industrial,0,2015,9
LATUR,Residential,0,2015,9
LATUR,Industrial,0,2015,10
LATUR,Residential,0,2015,10
LATUR,Industrial,0,2015,11
LATUR,Residential,0,2015,11
LATUR,Industrial,0,2015,12
LATUR,Residential,0,2015,12
LOTE,Industrial,0,2006,1
LOTE,Residential,0,2006,1
LOTE,Industrial,0,2006,2
LOTE,Residential,,2006,2
LOTE,Industrial,0,2006,3
LOTE,Residential,,2006,3
LOTE,Industrial,0,2006,4
LOTE,Residential,0,2006,4
LOTE,Industrial,0,2006,5
LOTE,Industrial,0,2006,6
LOTE,Industrial,0,2006,7
LOTE,Residential,0,2006,7
LOTE,Industrial,0,2006,8
LOTE,Residential,0,2006,8
LOTE,Industrial,0,2006,9
LOTE,Residential,,2006,9
LOTE,Industrial,0,2006,10
LOTE,Residential,,2006,10
LOTE,Industrial,0,2006,11
LOTE,Residential,0,2006,11
LOTE,Industrial,0,2006,12
LOTE,Residential,0,2006,12
LOTE,Industrial,0,2007,1
LOTE,Residential,0,2007,1
LOTE,Industrial,0,2007,2
LOTE,Residential,0,2007,2
LOTE,Industrial,0,2007,3
LOTE,Residential,0,2007,3
LOTE,Industrial,0,2007,4
LOTE,Residential,0,2007,4
LOTE,Industrial,1,2007,5
LOTE,Residential,0,2007,5
LOTE,Industrial,0,2007,6
LOTE,Residential,0,2007,6
LOTE,Industrial,0,2007,7
LOTE,Residential,0,2007,7
LOTE,Industrial,1,2007,8
LOTE,Residential,0,2007,8
LOTE,Industrial,0,2007,9
LOTE,Residential,0,2007,9
LOTE,Industrial,0,2007,10
LOTE,Residential,0,2007,10
LOTE,Industrial,0,2007,11
LOTE,Residential,0,2007,11
LOTE,Industrial,0,2007,12
LOTE,Residential,0,2007,12
LOTE,Industrial,0,2008,1
LOTE,Residential,0,2008,1
LOTE,Industrial,0,2008,2
LOTE,Residential,0,2008,2
LOTE,Industrial,0,2008,3
LOTE,Residential,0,2008,3
LOTE,Industrial,0,2008,4
LOTE,Residential,3,2008,4
LOTE,Industrial,0,2008,5
LOTE,Residential,3,2008,5
LOTE,Industrial,0,2008,6
LOTE,Residential,3,2008,6
LOTE,Industrial,0,2008,7
LOTE,Residential,0,2008,7
LOTE,Industrial,0,2008,8
LOTE,Residential,0,2008,8
LOTE,Industrial,0,2008,9
LOTE,Residential,0,2008,9
LOTE,Industrial,0,2008,10
LOTE,Residential,3,2008,10
LOTE,Industrial,0,2008,11
LOTE,Residential,3,2008,11
LOTE,Industrial,0,2008,12
LOTE,Residential,3,2008,12
LOTE,Industrial,0,2010,1
LOTE,Industrial,0,2010,2
LOTE,Residential,0,2010,2
LOTE,Industrial,3,2010,3
LOTE,Residential,0,2010,3
LOTE,Residential,0,2010,7
LOTE,Residential,0,2010,8
LOTE,Industrial,0,2010,9
LOTE,Industrial,0,2010,10
LOTE,Industrial,1,2010,11
LOTE,Residential,0,2010,11
LOTE,Industrial,0,2010,12
LOTE,Residential,0,2010,12
LOTE,Industrial,3,2011,1
LOTE,Residential,0,2011,1
LOTE,Industrial,3,2011,2
LOTE,Residential,0,2011,2
LOTE,Industrial,0,2011,3
LOTE,Residential,0,2011,3
LOTE,Industrial,3,2011,4
LOTE,Residential,0,2011,4
LOTE,Industrial,1,2011,5
LOTE,Residential,0,2011,5
LOTE,Residential,0,2011,6
LOTE,Industrial,0,2011,7
LOTE,Residential,0,2011,7
LOTE,Industrial,0,2011,8
LOTE,Residential,0,2011,8
LOTE,Industrial,0,2011,9
LOTE,Residential,0,2011,9
LOTE,Industrial,0,2011,10
LOTE,Residential,0,2011,10
LOTE,Industrial,0,2011,11
LOTE,Residential,0,2011,11
LOTE,Industrial,0,2011,12
LOTE,Residential,0,2011,12
LOTE,Industrial,0,2012,1
LOTE,Residential,0,2012,1
LOTE,Residential,0,2012,4
LOTE,Residential,0,2012,5
LOTE,Industrial,0,2012,6
LOTE,Industrial,0,2012,7
LOTE,Industrial,0,2012,11
LOTE,Industrial,0,2012,12
LOTE,Residential,1,2013,1
LOTE,Industrial,0,2013,2
LOTE,Residential,1,2013,2
LOTE,Industrial,0,2013,3
LOTE,Residential,1,2013,3
LOTE,Industrial,0,2013,4
LOTE,Residential,1,2013,4
LOTE,Industrial,0,2013,5
LOTE,Residential,1,2013,5
LOTE,Industrial,0,2013,6
LOTE,Residential,0,2013,6
LOTE,Industrial,0,2013,7
LOTE,Residential,0,2013,7
LOTE,Industrial,0,2013,8
LOTE,Residential,0,2013,8
LOTE,Industrial,0,2013,9
LOTE,Residential,1,2013,9
LOTE,Industrial,1,2013,10
LOTE,Residential,0,2013,10
LOTE,Industrial,1,2013,11
LOTE,Residential,0,2013,11
LOTE,Industrial,0,2013,12
LOTE,Residential,0,2013,12
LOTE,Industrial,0,2014,1
LOTE,Residential,0,2014,1
LOTE,Industrial,0,2014,2
LOTE,Residential,0,2014,2
LOTE,Industrial,0,2014,3
LOTE,Residential,0,2014,3
LOTE,Industrial,0,2014,4
LOTE,Residential,0,2014,4
LOTE,Industrial,0,2014,5
LOTE,Residential,0,2014,5
LOTE,Industrial,0,2014,6
LOTE,Residential,0,2014,6
LOTE,Industrial,0,2014,7
LOTE,Residential,0,2014,7
LOTE,Industrial,0,2014,8
LOTE,Residential,0,2014,8
LOTE,Industrial,0,2014,9
LOTE,Residential,0,2014,9
LOTE,Industrial,0,2014,10
LOTE,Residential,0,2014,10
LOTE,Industrial,0,2014,11
LOTE,Residential,0,2014,11
LOTE,Industrial,0,2014,12
LOTE,Residential,0,2014,12
LOTE,Industrial,0,2015,1
LOTE,Residential,0,2015,1
LOTE,Industrial,0,2015,2
LOTE,Residential,0,2015,2
LOTE,Industrial,0,2015,3
LOTE,Residential,0,2015,3
LOTE,Industrial,0,2015,4
LOTE,Residential,0,2015,4
LOTE,Industrial,0,2015,5
LOTE,Residential,0,2015,5
MAHAD,Industrial,0,2009,1
MAHAD,Residential,1,2009,1
MAHAD,Industrial,0,2009,2
MAHAD,Residential,1,2009,2
MAHAD,Industrial,1,2009,3
MAHAD,Residential,1,2009,3
MAHAD,Industrial,1,2009,4
MAHAD,Residential,1,2009,4
MAHAD,Industrial,1,2009,5
MAHAD,Residential,0,2009,5
MAHAD,Industrial,1,2009,6
MAHAD,Residential,0,2009,6
MAHAD,Industrial,0,2009,7
MAHAD,Residential,1,2009,7
MAHAD,Industrial,0,2009,8
MAHAD,Residential,1,2009,8
MAHAD,Industrial,1,2009,9
MAHAD,Residential,1,2009,9
MAHAD,Industrial,1,2009,10
MAHAD,Residential,1,2009,10
MAHAD,Industrial,1,2009,11
MAHAD,Residential,0,2009,11
MAHAD,Industrial,1,2009,12
MAHAD,Residential,1,2009,12
MAHAD,Industrial,1,2010,1
MAHAD,Residential,1,2010,1
MAHAD,Industrial,1,2010,2
MAHAD,Residential,1,2010,2
MAHAD,Industrial,1,2010,3
MAHAD,Residential,1,2010,3
MAHAD,Industrial,1,2010,4
MAHAD,Residential,1,2010,4
MAHAD,Industrial,0,2010,5
MAHAD,Residential,1,2010,5
MAHAD,Industrial,0,2010,6
MAHAD,Residential,1,2010,6
MAHAD,Industrial,1,2010,7
MAHAD,Residential,1,2010,7
MAHAD,Industrial,1,2010,8
MAHAD,Residential,1,2010,8
MAHAD,Industrial,1,2010,9
MAHAD,Residential,1,2010,9
MAHAD,Industrial,1,2010,10
MAHAD,Residential,1,2010,10
MAHAD,Industrial,1,2010,11
MAHAD,Residential,1,2010,11
MAHAD,Industrial,0,2010,12
MAHAD,Residential,0,2010,12
MAHAD,Industrial,1,2011,1
MAHAD,Residential,0,2011,1
MAHAD,Industrial,1,2011,2
MAHAD,Residential,3,2011,2
MAHAD,Industrial,1,2011,3
MAHAD,Residential,3,2011,3
MAHAD,Industrial,1,2011,4
MAHAD,Residential,3,2011,4
MAHAD,Industrial,1,2011,5
MAHAD,Residential,0,2011,5
MAHAD,Industrial,1,2011,6
MAHAD,Residential,3,2011,6
MAHAD,Industrial,1,2011,7
MAHAD,Residential,3,2011,7
MAHAD,Industrial,1,2011,8
MAHAD,Residential,3,2011,8
MAHAD,Industrial,1,2011,9
MAHAD,Residential,0,2011,9
MAHAD,Industrial,3,2011,10
MAHAD,Residential,1,2011,10
MAHAD,Industrial,3,2011,11
MAHAD,Residential,0,2011,11
MAHAD,Industrial,3,2011,12
MAHAD,Residential,0,2011,12
MUMBAI,Industrial,0,1990,1
MUMBAI,Industrial,0,1990,2
MUMBAI,Industrial,0,1990,3
MUMBAI,Residential,0,1990,3
MUMBAI,Industrial,0,1990,4
MUMBAI,Residential,0,1990,4
MUMBAI,Industrial,3,1990,5
MUMBAI,Residential,0,1990,5
MUMBAI,Industrial,3,1990,6
MUMBAI,Residential,0,1990,6
MUMBAI,Industrial,0,1990,7
MUMBAI,Residential,0,1990,7
MUMBAI,Industrial,3,1990,8
MUMBAI,Residential,2,1990,8
MUMBAI,Industrial,0,1990,9
MUMBAI,Residential,3,1990,9
MUMBAI,Industrial,0,1990,10
MUMBAI,Residential,0,1990,10
MUMBAI,Industrial,0,1990,11
MUMBAI,Residential,0,1990,11
MUMBAI,Industrial,0,1990,12
MUMBAI,Residential,0,1990,12
MUMBAI,Industrial,0,1991,1
MUMBAI,Residential,0,1991,1
MUMBAI,Industrial,0,1991,2
MUMBAI,Residential,0,1991,2
MUMBAI,Industrial,0,1991,3
MUMBAI,Residential,0,1991,3
